Time_ns,Helix_Fraction,Sheet_Fraction,Coil_Fraction,Raw_Contacts,Smoothed_Contacts,Rolling_Corr_Contacts_vs_Sheet
0.0,0.23076923076923078,0.26373626373626374,0.4945054945054945,11,10.807692307692308,0.03660398409275728
0.009999999776482582,0.23076923076923078,0.2857142857142857,0.4725274725274725,10,10.777777777777779,0.10742655980662151
0.019999999552965164,0.21978021978021978,0.23076923076923078,0.5384615384615384,12,10.785714285714286,0.10878928757102836
0.029999999329447746,0.21978021978021978,0.26373626373626374,0.5054945054945055,11,10.793103448275861,0.10999198026027661
0.03999999910593033,0.1978021978021978,0.2857142857142857,0.5054945054945055,12,10.8,0.07485213504287722
0.05000000074505806,0.23076923076923078,0.23076923076923078,0.5274725274725275,11,10.806451612903226,0.05202921980463955
0.05999999865889549,0.23076923076923078,0.23076923076923078,0.5274725274725275,11,10.75,0.04542202634082426
0.07000000029802322,0.23076923076923078,0.2967032967032967,0.46153846153846156,11,10.727272727272727,0.041459636368082746
0.07999999821186066,0.17582417582417584,0.21978021978021978,0.5934065934065934,11,10.735294117647058,0.03433630367359866
0.09000000357627869,0.14285714285714285,0.25274725274725274,0.5934065934065934,11,10.714285714285714,0.09153078753136794
0.10000000149011612,0.18681318681318682,0.25274725274725274,0.5494505494505495,11,10.722222222222221,0.10679293121566066
0.10999999940395355,0.17582417582417584,0.25274725274725274,0.5604395604395604,11,10.702702702702704,0.0776491373205717
0.11999999731779099,0.1978021978021978,0.26373626373626374,0.5274725274725275,11,10.710526315789474,-0.025702156336755926
0.12999999523162842,0.14285714285714285,0.23076923076923078,0.6153846153846154,11,10.717948717948717,-0.12423567150293686
0.14000000059604645,0.15384615384615385,0.25274725274725274,0.5824175824175825,11,10.725,-0.00015544699919906233
0.15000000596046448,0.15384615384615385,0.25274725274725274,0.5824175824175825,9,10.731707317073171,-0.07006217064320788
0.1599999964237213,0.15384615384615385,0.24175824175824176,0.5934065934065934,10,10.785714285714286,-0.14429446173166066
0.17000000178813934,0.18681318681318682,0.2857142857142857,0.5164835164835165,11,10.744186046511627,-0.09502205428089487
0.18000000715255737,0.16483516483516483,0.2857142857142857,0.5384615384615384,11,10.75,-0.10713914362322402
0.1899999976158142,0.0989010989010989,0.24175824175824176,0.6483516483516484,11,10.755555555555556,-0.1616662063732752
0.20000000298023224,0.14285714285714285,0.25274725274725274,0.5934065934065934,11,10.782608695652174,-0.06661528179407639
0.20999999344348907,0.14285714285714285,0.2857142857142857,0.5604395604395604,10,10.787234042553191,-0.128466775223366
0.2199999988079071,0.08791208791208792,0.26373626373626374,0.6373626373626373,11,10.8125,-0.12598025631980128
0.23000000417232513,0.14285714285714285,0.25274725274725274,0.5934065934065934,11,10.83673469387755,-0.13125672013581421
0.23999999463558197,0.13186813186813187,0.23076923076923078,0.6263736263736264,11,10.84,-0.09835106888290804
0.25,0.13186813186813187,0.23076923076923078,0.6263736263736264,9,10.843137254901961,-0.042311903964843654
0.25999999046325684,0.13186813186813187,0.2967032967032967,0.5604395604395604,10,10.843137254901961,-0.08578584797524806
0.27000001072883606,0.14285714285714285,0.23076923076923078,0.6153846153846154,11,10.862745098039216,-0.08948405954700091
0.2800000011920929,0.13186813186813187,0.23076923076923078,0.6263736263736264,11,10.862745098039216,-0.07376462720957914
0.28999999165534973,0.0989010989010989,0.2857142857142857,0.6043956043956044,11,10.843137254901961,-0.08816780832360392
0.30000001192092896,0.14285714285714285,0.23076923076923078,0.6153846153846154,11,10.823529411764707,-0.024026354244710387
0.3100000023841858,0.14285714285714285,0.23076923076923078,0.6153846153846154,9,10.823529411764707,0.07837465139282107
0.3199999928474426,0.14285714285714285,0.2857142857142857,0.5604395604395604,10,10.803921568627452,0.07396718634185245
0.33000001311302185,0.08791208791208792,0.23076923076923078,0.6703296703296703,11,10.784313725490197,0.10908107390677138
0.3400000035762787,0.0989010989010989,0.24175824175824176,0.6483516483516484,10,10.764705882352942,0.17936880656794774
0.3499999940395355,0.18681318681318682,0.25274725274725274,0.5494505494505495,11,10.764705882352942,0.15433937650229676
0.36000001430511475,0.10989010989010989,0.23076923076923078,0.6483516483516484,10,10.745098039215685,0.29133571279578135
0.3700000047683716,0.08791208791208792,0.23076923076923078,0.6703296703296703,11,10.764705882352942,0.2461155594852857
0.3799999952316284,0.13186813186813187,0.23076923076923078,0.6263736263736264,11,10.764705882352942,0.3639149456357207
0.38999998569488525,0.16483516483516483,0.24175824175824176,0.5824175824175825,11,10.803921568627452,0.45220738475817757
0.4000000059604645,0.10989010989010989,0.23076923076923078,0.6483516483516484,11,10.784313725490197,0.42756289782369017
0.4099999964237213,0.17582417582417584,0.24175824175824176,0.5714285714285714,13,10.823529411764707,0.41543629076065247
0.41999998688697815,0.14285714285714285,0.23076923076923078,0.6153846153846154,9,10.843137254901961,0.3213456013894444
0.4300000071525574,0.13186813186813187,0.23076923076923078,0.6263736263736264,11,10.823529411764707,0.30851099534247994
0.4399999976158142,0.14285714285714285,0.23076923076923078,0.6153846153846154,11,10.803921568627452,0.21931797652325705
0.44999998807907104,0.0989010989010989,0.2857142857142857,0.6043956043956044,12,10.823529411764707,0.27745091609395606
0.46000000834465027,0.13186813186813187,0.25274725274725274,0.6043956043956044,11,10.823529411764707,0.2509694522678229
0.4699999988079071,0.18681318681318682,0.23076923076923078,0.5714285714285714,12,10.843137254901961,0.3533324279248771
0.47999998927116394,0.17582417582417584,0.2967032967032967,0.5164835164835165,12,10.882352941176471,0.2604566646049796
0.49000000953674316,0.21978021978021978,0.23076923076923078,0.5384615384615384,11,10.882352941176471,0.21850141430747036
0.5,0.13186813186813187,0.2857142857142857,0.5714285714285714,11,10.901960784313726,0.2927321277477603
0.5099999904632568,0.23076923076923078,0.2857142857142857,0.4725274725274725,11,10.941176470588236,0.23236378992553014
0.5199999809265137,0.16483516483516483,0.25274725274725274,0.5714285714285714,11,10.980392156862745,0.12139271156809066
0.5299999713897705,0.15384615384615385,0.25274725274725274,0.5824175824175825,12,10.980392156862745,-0.0040696343911298906
0.5400000214576721,0.16483516483516483,0.23076923076923078,0.5934065934065934,10,10.980392156862745,0.07766358710433405
0.550000011920929,0.18681318681318682,0.25274725274725274,0.5494505494505495,11,11.0,-0.02440236897412235
0.5600000023841858,0.18681318681318682,0.23076923076923078,0.5714285714285714,11,11.0,-0.08229655337813925
0.5699999928474426,0.15384615384615385,0.25274725274725274,0.5824175824175825,10,11.07843137254902,-0.06866789827772786
0.5799999833106995,0.17582417582417584,0.25274725274725274,0.5604395604395604,10,11.117647058823529,0.0819969059052372
0.5899999737739563,0.18681318681318682,0.2857142857142857,0.5164835164835165,10,11.117647058823529,0.12702146976615272
0.6000000238418579,0.15384615384615385,0.23076923076923078,0.6043956043956044,11,11.156862745098039,0.0385775866704822
0.6100000143051147,0.10989010989010989,0.25274725274725274,0.6263736263736264,10,11.196078431372548,0.1577565833455016
0.6200000047683716,0.21978021978021978,0.2857142857142857,0.4835164835164835,12,11.235294117647058,0.03441183238244334
0.6299999952316284,0.17582417582417584,0.25274725274725274,0.5604395604395604,11,11.27450980392157,0.16136362860520234
0.6399999856948853,0.15384615384615385,0.23076923076923078,0.6043956043956044,13,11.27450980392157,0.27197895924316645
0.6499999761581421,0.16483516483516483,0.23076923076923078,0.5934065934065934,10,11.294117647058824,0.27388186325082425
0.6600000262260437,0.18681318681318682,0.2857142857142857,0.5164835164835165,11,11.313725490196079,0.27363271354236257
0.6700000166893005,0.24175824175824176,0.23076923076923078,0.5164835164835165,11,11.27450980392157,0.19026663933300678
0.6800000071525574,0.21978021978021978,0.25274725274725274,0.5164835164835165,10,11.333333333333334,0.20999648023835482
0.6899999976158142,0.18681318681318682,0.2857142857142857,0.5164835164835165,10,11.333333333333334,0.12104953983457202
0.699999988079071,0.1978021978021978,0.2857142857142857,0.5054945054945055,12,11.333333333333334,0.18080762295767508
0.7099999785423279,0.16483516483516483,0.2857142857142857,0.5384615384615384,11,11.313725490196079,0.17862611840799897
0.7200000286102295,0.15384615384615385,0.25274725274725274,0.5824175824175825,11,11.294117647058824,0.4054218582128037
0.7300000190734863,0.1978021978021978,0.25274725274725274,0.5384615384615384,13,11.294117647058824,0.41335458904395317
0.7400000095367432,0.21978021978021978,0.23076923076923078,0.5384615384615384,11,11.27450980392157,0.45155734087933325
0.75,0.18681318681318682,0.26373626373626374,0.5384615384615384,12,11.254901960784315,0.4764257047898912
0.7599999904632568,0.15384615384615385,0.23076923076923078,0.6043956043956044,11,11.254901960784315,0.4170621756129768
0.7699999809265137,0.2087912087912088,0.24175824175824176,0.5384615384615384,12,11.254901960784315,0.35103059316971685
0.7799999713897705,0.21978021978021978,0.23076923076923078,0.5384615384615384,11,11.254901960784315,0.3545849974510441
0.7900000214576721,0.15384615384615385,0.21978021978021978,0.6153846153846154,11,11.235294117647058,0.2876184414406937
0.800000011920929,0.18681318681318682,0.23076923076923078,0.5714285714285714,12,11.254901960784315,0.2300832609528891
0.8100000023841858,0.18681318681318682,0.24175824175824176,0.5604395604395604,11,11.254901960784315,0.23008326095406287
0.8199999928474426,0.15384615384615385,0.2967032967032967,0.5384615384615384,13,11.294117647058824,0.2613342005917823
0.8299999833106995,0.1978021978021978,0.23076923076923078,0.5604395604395604,12,11.294117647058824,0.1323512127723608
0.8399999737739563,0.18681318681318682,0.23076923076923078,0.5714285714285714,11,11.313725490196079,0.16991069306267031
0.8500000238418579,0.18681318681318682,0.2857142857142857,0.5164835164835165,12,11.313725490196079,0.14714746903109424
0.8600000143051147,0.18681318681318682,0.24175824175824176,0.5604395604395604,13,11.313725490196079,0.1290055104386022
0.8700000047683716,0.21978021978021978,0.23076923076923078,0.5384615384615384,12,11.352941176470589,0.11909826683438648
0.8799999952316284,0.18681318681318682,0.23076923076923078,0.5714285714285714,13,11.333333333333334,0.13611274894552988
0.8899999856948853,0.15384615384615385,0.23076923076923078,0.6043956043956044,11,11.333333333333334,0.08820591689992739
0.8999999761581421,0.23076923076923078,0.25274725274725274,0.5054945054945055,12,11.294117647058824,0.08776423881856375
0.9100000262260437,0.23076923076923078,0.23076923076923078,0.5274725274725275,12,11.333333333333334,-0.028955251048927187
0.9200000166893005,0.15384615384615385,0.23076923076923078,0.6043956043956044,11,11.333333333333334,-0.12136804010853738
0.9300000071525574,0.14285714285714285,0.25274725274725274,0.5934065934065934,12,11.333333333333334,-0.14944064441569105
0.9399999976158142,0.18681318681318682,0.2857142857142857,0.5164835164835165,11,11.352941176470589,-0.11094113496560566
0.949999988079071,0.21978021978021978,0.23076923076923078,0.5384615384615384,11,11.372549019607844,0.0004924868015206003
0.9599999785423279,0.1978021978021978,0.2857142857142857,0.5054945054945055,11,11.333333333333334,-0.03600660688403582
0.9700000286102295,0.1978021978021978,0.23076923076923078,0.5604395604395604,10,11.333333333333334,-0.044099489879974106
0.9800000190734863,0.15384615384615385,0.23076923076923078,0.6043956043956044,12,11.333333333333334,-0.07686044219577802
0.9900000095367432,0.14285714285714285,0.2857142857142857,0.5604395604395604,11,11.313725490196079,-0.21090379223551875
1.0,0.10989010989010989,0.2857142857142857,0.5934065934065934,10,11.294117647058824,-0.06482884005995135
1.0099999904632568,0.15384615384615385,0.26373626373626374,0.5714285714285714,11,11.294117647058824,-0.17555575483058888
1.0199999809265137,0.18681318681318682,0.23076923076923078,0.5714285714285714,11,11.294117647058824,-0.2602945078438082
1.0299999713897705,0.14285714285714285,0.2857142857142857,0.5604395604395604,11,11.27450980392157,-0.33626887761854246
1.0399999618530273,0.18681318681318682,0.23076923076923078,0.5714285714285714,11,11.27450980392157,-0.3747691937401257
1.0499999523162842,0.21978021978021978,0.23076923076923078,0.5384615384615384,11,11.27450980392157,-0.19850684220534576
1.059999942779541,0.14285714285714285,0.23076923076923078,0.6153846153846154,11,11.254901960784315,-0.08892915400019928
1.0700000524520874,0.15384615384615385,0.23076923076923078,0.6043956043956044,13,11.254901960784315,-0.13451460929323503
1.0800000429153442,0.17582417582417584,0.25274725274725274,0.5604395604395604,10,11.215686274509803,-0.006193614873254018
1.090000033378601,0.10989010989010989,0.25274725274725274,0.6263736263736264,11,11.196078431372548,-0.0666538879725611
1.100000023841858,0.21978021978021978,0.25274725274725274,0.5164835164835165,10,11.196078431372548,-0.008015485128654977
1.1100000143051147,0.10989010989010989,0.2857142857142857,0.5934065934065934,11,11.176470588235293,0.10225854975170663
1.1200000047683716,0.15384615384615385,0.23076923076923078,0.6043956043956044,12,11.137254901960784,0.02939209193506385
1.1299999952316284,0.15384615384615385,0.2857142857142857,0.5494505494505495,11,11.117647058823529,-0.009179334208196735
1.1399999856948853,0.14285714285714285,0.2857142857142857,0.5604395604395604,11,11.07843137254902,-0.006811590902173196
1.149999976158142,0.10989010989010989,0.2857142857142857,0.5934065934065934,11,11.07843137254902,0.05207861598301936
1.159999966621399,0.10989010989010989,0.2857142857142857,0.5934065934065934,12,11.03921568627451,-0.06395667947946872
1.1699999570846558,0.10989010989010989,0.23076923076923078,0.6483516483516484,11,11.0,-0.05130996121679712
1.1799999475479126,0.17582417582417584,0.23076923076923078,0.5824175824175825,11,11.0,0.03225185016693609
1.190000057220459,0.15384615384615385,0.25274725274725274,0.5824175824175825,11,10.980392156862745,0.13580256695445722
1.2000000476837158,0.14285714285714285,0.23076923076923078,0.6153846153846154,11,11.0,0.2734431916969391
1.2100000381469727,0.14285714285714285,0.25274725274725274,0.5934065934065934,10,11.0,0.2511581965693625
1.2200000286102295,0.17582417582417584,0.25274725274725274,0.5604395604395604,11,11.0,0.28051285691771627
1.2300000190734863,0.10989010989010989,0.23076923076923078,0.6483516483516484,11,11.019607843137255,0.3213074855605905
1.2400000095367432,0.18681318681318682,0.25274725274725274,0.5494505494505495,12,11.0,0.19409320225687582
1.25,0.1978021978021978,0.23076923076923078,0.5604395604395604,10,11.0,0.22035306812027716
1.2599999904632568,0.14285714285714285,0.23076923076923078,0.6153846153846154,12,11.0,0.08436755856984444
1.2699999809265137,0.17582417582417584,0.25274725274725274,0.5604395604395604,11,11.019607843137255,-0.03739609874259979
1.2799999713897705,0.18681318681318682,0.25274725274725274,0.5494505494505495,11,11.019607843137255,-0.003536009771254587
1.2899999618530273,0.18681318681318682,0.2967032967032967,0.5054945054945055,11,11.019607843137255,-0.061475043863300036
1.2999999523162842,0.16483516483516483,0.25274725274725274,0.5714285714285714,11,11.058823529411764,-0.14061764204883745
1.309999942779541,0.13186813186813187,0.23076923076923078,0.6263736263736264,11,11.058823529411764,-0.21697042597360988
1.3200000524520874,0.18681318681318682,0.25274725274725274,0.5494505494505495,11,11.07843137254902,-0.18307980868873638
1.3300000429153442,0.14285714285714285,0.2967032967032967,0.5494505494505495,11,11.019607843137255,-0.2634563100643651
1.340000033378601,0.21978021978021978,0.23076923076923078,0.5384615384615384,11,11.058823529411764,-0.28151522367509557
1.350000023841858,0.1978021978021978,0.23076923076923078,0.5604395604395604,11,11.058823529411764,-0.3035630301324646
1.3600000143051147,0.15384615384615385,0.25274725274725274,0.5824175824175825,11,11.117647058823529,-0.3333922770566352
1.3700000047683716,0.1978021978021978,0.23076923076923078,0.5604395604395604,11,11.117647058823529,-0.350225338282012
1.3799999952316284,0.18681318681318682,0.24175824175824176,0.5604395604395604,11,11.098039215686274,-0.3549523893812177
1.3899999856948853,0.21978021978021978,0.23076923076923078,0.5384615384615384,11,11.098039215686274,-0.1925413189207397
1.399999976158142,0.18681318681318682,0.2857142857142857,0.5164835164835165,11,11.098039215686274,-0.18201515677235194
1.409999966621399,0.21978021978021978,0.23076923076923078,0.5384615384615384,10,11.117647058823529,-0.2064742424776149
1.4199999570846558,0.18681318681318682,0.23076923076923078,0.5714285714285714,10,11.117647058823529,0.07817766605725139
1.4299999475479126,0.15384615384615385,0.23076923076923078,0.6043956043956044,11,11.117647058823529,0.05324911872146626
1.440000057220459,0.15384615384615385,0.25274725274725274,0.5824175824175825,11,11.117647058823529,-0.024165405601943146
1.4500000476837158,0.15384615384615385,0.23076923076923078,0.6043956043956044,12,11.117647058823529,0.08599742479797798
1.4600000381469727,0.10989010989010989,0.23076923076923078,0.6483516483516484,11,11.117647058823529,0.39020946568475995
1.4700000286102295,0.14285714285714285,0.23076923076923078,0.6153846153846154,11,11.156862745098039,0.36554923120718036
1.4800000190734863,0.21978021978021978,0.24175824175824176,0.5274725274725275,11,11.176470588235293,0.35455980706236523
1.4900000095367432,0.18681318681318682,0.23076923076923078,0.5714285714285714,11,11.156862745098039,0.3305429561202175
1.5,0.21978021978021978,0.26373626373626374,0.5054945054945055,11,11.156862745098039,0.299459384562972
1.5099999904632568,0.14285714285714285,0.2967032967032967,0.5494505494505495,10,11.196078431372548,0.29673882147058245
1.5199999809265137,0.15384615384615385,0.25274725274725274,0.5824175824175825,12,11.137254901960784,0.2319511530778735
1.5299999713897705,0.17582417582417584,0.23076923076923078,0.5824175824175825,11,11.156862745098039,0.4440025534741132
1.5399999618530273,0.21978021978021978,0.2857142857142857,0.4835164835164835,11,11.176470588235293,0.42135311369628664
1.5499999523162842,0.23076923076923078,0.23076923076923078,0.5274725274725275,13,11.176470588235293,0.25685102515091185
1.559999942779541,0.14285714285714285,0.23076923076923078,0.6153846153846154,11,11.176470588235293,0.16792062530357388
1.5700000524520874,0.10989010989010989,0.2967032967032967,0.5824175824175825,12,11.176470588235293,0.34163537346695666
1.5800000429153442,0.1978021978021978,0.25274725274725274,0.5384615384615384,10,11.196078431372548,0.27850209047020813
1.590000033378601,0.15384615384615385,0.25274725274725274,0.5824175824175825,12,11.196078431372548,0.22093656344422713
1.600000023841858,0.18681318681318682,0.26373626373626374,0.5384615384615384,11,11.176470588235293,0.12133705656350371
1.6100000143051147,0.23076923076923078,0.23076923076923078,0.5274725274725275,13,11.176470588235293,0.18768589927004653
1.6200000047683716,0.14285714285714285,0.23076923076923078,0.6153846153846154,11,11.156862745098039,0.0929790145634452
1.6299999952316284,0.18681318681318682,0.24175824175824176,0.5604395604395604,11,11.156862745098039,0.071637033914229
1.6399999856948853,0.14285714285714285,0.23076923076923078,0.6153846153846154,11,11.176470588235293,0.14658317073914962
1.649999976158142,0.18681318681318682,0.25274725274725274,0.5494505494505495,11,11.176470588235293,0.12252649730257426
